tconst,averageRating,numVotes
tt0011980,6.8,10
tt0011990,6.8,24
tt0011998,6.8,27
tt0012016,8.0,92
tt0012017,6.7,31
tt0012027,6.6,823
tt0012028,1.6,8
tt0012045,5.8,8
tt0012048,6.5,10
tt0012067,6.6,27
tt0012068,6.9,372
tt0012071,5.4,11
tt0012077,6.8,6
tt0012079,6.5,11
tt0012087,6.8,25
tt0012091,5.0,6
tt0012092,6.7,29
tt0012096,5.6,14
tt0012102,4.2,26
tt0012104,6.5,6
tt0012105,5.5,11
tt0012107,6.3,35
tt0012109,6.1,11
tt0012111,6.8,14
tt0012114,6.5,8
tt0012117,6.1,10
tt0012122,6.0,109
tt0012125,7.2,105
tt0012134,7.1,326
tt0012136,7.2,185
tt0012159,4.9,12
tt0012168,6.5,8
tt0012181,6.6,17
tt0012187,7.0,89
tt0012189,3.6,14
tt0012190,7.8,2871
tt0012192,5.4,13
tt0012194,4.1,26
tt0012202,6.9,8
tt0012226,5.9,10
tt0012227,5.3,9
tt0012238,6.5,10
tt0012248,7.0,42
tt0012249,7.1,345
tt0012281,6.9,180
tt0012284,6.8,15
tt0012293,6.4,25
tt0012297,9.4,12
tt0012298,6.9,9
tt0012313,6.9,267
tt0012314,6.7,220
tt0012317,6.7,9
tt0012322,5.8,9
tt0012328,5.2,28
tt0012329,6.6,7
tt0012334,7.0,181
tt0012349,8.3,94279
tt0012350,6.5,13
tt0012352,6.4,10
tt0012362,6.3,6
tt0012364,8.1,8726
tt0012365,5.4,45
tt0012366,6.9,20
tt0012368,6.0,16
tt0012380,6.2,5
tt0012382,6.2,246
tt0012397,7.0,249
tt0012398,7.5,32
tt0012405,5.3,32
tt0012406,7.0,33
tt0012408,6.7,321
tt0012409,6.8,80
tt0012410,6.9,10
tt0012422,6.9,27
tt0012427,7.4,7
tt0012434,5.7,13
tt0012436,6.8,14
tt0012439,6.3,15
tt0012456,4.6,10
tt0012465,7.1,274
tt0012468,6.6,37
tt0012471,7.0,12
tt0012472,6.4,8
tt0012484,5.8,33
tt0012486,6.1,221
tt0012490,5.1,8
tt0012492,6.7,21
tt0012494,7.7,4456
tt0012505,5.7,6
tt0012513,6.7,188
tt0012514,5.1,12
tt0012520,5.8,14
tt0012529,6.0,7
tt0012532,7.8,4351
tt0012538,6.7,424
tt0012548,5.7,12
tt0012555,6.1,9
tt0012562,6.1,9
tt0012563,6.5,53
tt0012565,6.2,26
tt0012581,4.7,9
tt0012583,6.9,8
tt0012591,6.7,20
tt0012600,6.9,36
tt0012627,6.0,27
tt0012631,6.7,109
tt0012642,7.0,881
tt0012645,6.9,108
tt0012650,6.5,189
tt0012651,6.3,1199
tt0012657,6.6,80
tt0012664,6.3,6
tt0012675,7.1,2874
tt0012685,2.1,9
tt0012689,5.9,14
tt0012695,3.0,15
tt0012699,7.0,83
tt0012701,6.1,33
tt0012710,6.7,6
tt0012725,5.0,5
tt0012730,5.8,5
tt0012734,4.4,27
tt0012739,4.8,18
tt0012740,5.6,39
tt0012745,6.8,129
tt0012746,1.0,8
tt0012747,6.1,9
tt0012752,7.0,740
tt0012754,6.6,21
tt0012755,6.9,144
tt0012763,7.9,1650
tt0012769,6.1,120
tt0012771,6.0,23
tt0012772,1.0,7
tt0012775,6.0,14
tt0012788,6.6,8
tt0012794,6.9,7
tt0012806,6.4,280
tt0012807,5.5,8
tt0012814,5.9,9
tt0012818,4.4,26
tt0012827,6.4,10
tt0012830,6.7,11
tt0012838,5.2,11
tt0012839,6.6,36
tt0012843,5.9,32
tt0012855,6.7,7
tt0012856,5.2,5
tt0012862,5.4,8
tt0012864,5.4,7
tt0012868,6.8,12
tt0012877,4.2,6
tt0012879,8.0,39
tt0012880,6.0,7
tt0012881,6.6,11
tt0012885,6.3,11
tt0012890,6.7,11
tt0012891,3.6,5
tt0012894,5.6,10
tt0012898,4.9,9
tt0012917,7.3,19
tt0012920,5.0,7
tt0012926,7.0,10
tt0012928,8.1,632
tt0012937,6.7,7
tt0012938,7.6,2158
tt0012940,6.0,62
tt0012948,5.5,8
tt0012949,6.2,21
tt0012952,7.2,1156
tt0012958,6.6,33
tt0012960,2.1,8
tt0012961,1.0,8
tt0012973,7.2,495
tt0012975,7.2,160
tt0012980,5.1,9
tt0012997,6.0,9
tt0012998,3.6,13
tt0013022,6.2,14
tt0013024,5.8,5
tt0013033,7.2,296
tt0013034,1.5,8
tt0013051,5.1,10
tt0013059,6.5,305
tt0013071,1.6,8
tt0013075,7.1,1094
tt0013076,6.2,9
tt0013078,6.4,14
tt0013084,6.6,15
tt0013085,6.2,309
tt0013086,7.9,6461
tt0013091,6.7,7
tt0013093,6.6,9
tt0013095,4.9,11
tt0013107,5.1,8
tt0013110,5.0,7
tt0013117,6.1,8
tt0013118,6.4,36
tt0013122,6.6,96
tt0013134,6.5,131
tt0013135,6.9,9
tt0013139,6.7,7
tt0013140,7.2,2631
tt0013145,6.4,5
tt0013169,6.7,311
tt0013170,6.7,7
tt0013182,7.0,25
tt0013189,6.0,7
tt0013201,7.1,1491
tt0013221,6.2,11
tt0013223,5.0,196
tt0013227,5.2,8
tt0013236,5.9,8
tt0013244,6.0,7
tt0013253,6.7,7
tt0013254,7.1,18
tt0013255,5.0,8
tt0013257,7.7,9989
tt0013263,7.0,41
tt0013264,6.2,6
tt0013267,4.6,8
tt0013283,6.6,11
tt0013284,6.7,21
tt0013288,4.4,12
tt0013293,6.6,9
tt0013299,4.7,6
tt0013301,6.9,23
tt0013303,4.6,8
tt0013321,3.7,22
tt0013332,6.9,244
tt0013336,7.1,19
tt0013339,5.3,6
tt0013342,6.7,57
tt0013343,5.6,40
tt0013344,7.0,6
tt0013356,6.8,10
tt0013363,6.1,9
tt0013367,5.6,184
tt0013368,6.2,10
tt0013369,6.8,24
tt0013372,7.3,370
tt0013373,6.6,46
tt0013376,6.2,11
tt0013386,6.8,260
tt0013388,5.9,21
tt0013402,7.3,289
tt0013404,6.6,287
tt0013423,3.0,8
tt0013425,5.9,9
tt0013427,7.7,9539
tt0013428,7.0,99
tt0013433,5.4,9
tt0013439,6.9,22
tt0013442,8.0,79847
tt0013450,6.8,655
tt0013451,6.8,8
tt0013452,6.9,10
tt0013455,6.9,8
tt0013458,6.8,65
tt0013469,6.5,219
tt0013480,6.6,31
tt0013482,5.8,8
tt0013488,6.9,78
tt0013491,4.2,8
tt0013496,7.0,1363
tt0013500,5.2,8
tt0013501,7.1,47
tt0013506,7.0,46
tt0013511,6.8,12
tt0013512,7.1,77
tt0013515,6.8,407
tt0013527,7.0,8
tt0013534,5.1,7
tt0013535,6.6,5
tt0013538,6.2,13
tt0013540,5.2,13
tt0013555,6.9,35
tt0013556,7.5,1835
tt0013570,6.0,7
tt0013571,6.6,717
tt0013574,7.2,68
tt0013579,7.0,763
tt0013590,7.9,86
tt0013592,6.4,333
tt0013596,3.4,8
tt0013597,5.8,514
tt0013603,4.1,23
tt0013607,5.9,128
tt0013611,7.2,55
tt0013615,3.2,12
tt0013617,5.7,13
tt0013619,6.1,153
tt0013624,6.5,11
tt0013626,6.8,1755
tt0013627,5.2,9
tt0013631,6.5,11
tt0013658,6.9,30
tt0013662,7.2,387
tt0013668,6.9,12
tt0013672,6.8,23
tt0013674,7.0,453
tt0013679,6.8,6
tt0013681,5.7,12
tt0013682,7.6,57
tt0013688,6.7,585
tt0013704,6.3,100
tt0013705,6.8,126
tt0013710,6.7,9
tt0013716,6.2,11
tt0013719,6.7,18
tt0013724,6.0,7
tt0013727,6.8,6
tt0013728,5.9,41
tt0013730,7.0,71
tt0013735,5.0,62
tt0013739,6.2,5
tt0013741,6.6,411
tt0013750,8.0,885
tt0013766,2.2,10
tt0013773,6.1,9
tt0013792,5.3,15
tt0013793,4.8,6
tt0013795,6.6,8
tt0013800,7.6,48
tt0013802,6.9,345
tt0013817,6.6,58
tt0013824,6.8,17
tt0013825,5.8,12
tt0013829,7.3,6
tt0013830,7.0,95
tt0013833,5.3,9
tt0013834,7.1,60
tt0013839,5.5,11
tt0013841,6.6,32
tt0013846,6.9,76
tt0013864,6.6,11
tt0013866,4.0,6
tt0013867,6.6,12
tt0013868,7.0,77
tt0013871,4.2,9
tt0013877,7.1,7
tt0013882,6.9,9
tt0013886,6.5,8
tt0013892,6.6,30
tt0013896,6.3,36
tt0013901,6.6,5
tt0013902,6.9,17
tt0013903,6.0,10
tt0013906,5.4,14
tt0013908,6.5,20
tt0013909,7.5,300
tt0013917,4.9,8
tt0013920,5.7,6
tt0013925,6.3,15
tt0013926,6.6,25
tt0013930,6.2,24
tt0013933,7.7,921
tt0013949,6.0,7
tt0013950,5.6,12
tt0013951,6.8,443
tt0013955,5.7,6
tt0013961,5.1,15
tt0013962,6.0,9
tt0013965,6.6,7
tt0013984,5.5,11
tt0013986,5.2,5
tt0014003,6.8,16
tt0014012,6.3,15
tt0014014,7.3,69
tt0014015,5.2,5
tt0014021,3.8,10
tt0014023,7.3,6
tt0014029,7.7,992
tt0014031,3.3,23
tt0014039,5.5,16
tt0014040,7.3,11
tt0014045,7.4,41
tt0014051,7.0,27
tt0014068,6.8,18
tt0014079,7.0,8
tt0014090,5.0,7
tt0014100,6.6,37
tt0014108,7.1,131
tt0014109,7.3,940
tt0014112,5.6,96
tt0014118,6.8,13
tt0014127,3.6,14
tt0014137,7.0,27
tt0014138,5.2,18
tt0014141,7.4,9
tt0014142,7.3,4225
tt0014144,5.4,9
tt0014145,4.0,11
tt0014146,6.1,34
tt0014149,5.5,10
tt0014157,6.2,12
tt0014158,7.1,11
tt0014159,6.7,7
tt0014164,7.2,6
tt0014165,5.0,5
tt0014168,6.6,14
tt0014171,4.9,38
tt0014174,6.5,8
tt0014175,5.7,14
tt0014186,6.0,64
tt0014187,6.6,8
tt0014189,4.4,7
tt0014191,5.6,48
tt0014196,5.4,15
tt0014202,6.1,18
tt0014203,5.0,5
tt0014205,8.1,795
tt0014207,6.8,42
tt0014211,7.2,11
tt0014228,7.3,7
tt0014229,6.0,28
tt0014231,5.9,9
tt0014248,5.9,7
tt0014249,7.3,6
tt0014262,7.0,6
tt0014264,6.9,17
tt0014284,6.3,10
tt0014285,8.0,36
tt0014298,7.2,19
tt0014301,6.3,15
tt0014302,6.9,20
tt0014320,7.0,50
tt0014321,5.2,56
tt0014322,6.6,7
tt0014323,5.9,57
tt0014332,3.5,6
tt0014339,7.2,19
tt0014341,7.9,9032
tt0014344,4.8,6
tt0014346,7.3,18
tt0014353,6.3,6
tt0014358,7.4,3690
tt0014367,6.2,9
tt0014379,7.0,10
tt0014388,5.7,7
tt0014391,5.8,11
tt0014397,6.9,222
tt0014398,6.4,7
tt0014408,6.9,7
tt0014411,2.2,18
tt0014414,5.0,6
tt0014416,6.6,185
tt0014417,7.6,1548
tt0014423,6.6,13
tt0014426,5.5,10
tt0014429,8.2,16057
tt0014440,7.2,454
tt0014443,6.8,8
tt0014446,6.7,217
tt0014447,6.4,48
tt0014449,7.0,9
tt0014451,5.0,7
tt0014453,4.4,5
tt0014462,1.6,9
tt0014463,6.7,343
tt0014467,6.0,24
tt0014468,5.5,24
tt0014469,6.1,55
tt0014483,2.2,6
tt0014489,6.0,6
tt0014496,7.0,33
tt0014497,7.2,698
tt0014499,7.0,46
tt0014502,5.3,7
tt0014508,5.1,10
tt0014509,7.0,50
tt0014510,6.9,9
tt0014516,7.1,302
tt0014522,7.0,25
tt0014524,6.7,99
tt0014528,6.4,10
tt0014532,7.0,1678
tt0014538,7.1,3603
tt0014539,4.4,27
tt0014542,5.9,15
tt0014543,5.2,9
tt0014547,6.9,15
tt0014553,5.7,18
tt0014558,5.2,14
tt0014563,7.0,7
tt0014567,6.4,5
tt0014570,7.3,13
tt0014577,6.5,19
tt0014582,5.7,35
tt0014586,6.8,1444
tt0014588,7.3,7
tt0014600,7.1,41
tt0014602,7.1,17
tt0014604,7.1,130
tt0014605,7.0,357
tt0014606,6.7,94
tt0014611,7.4,1423
tt0014615,6.4,13
tt0014617,5.7,25
tt0014619,7.3,79
tt0014624,7.1,4268
tt0014636,8.0,718
tt0014639,5.3,22
tt0014640,6.4,5
tt0014644,5.3,18
tt0014645,5.5,6
tt0014646,6.6,2097
tt0014647,6.8,11
tt0014650,7.6,5
tt0014651,6.6,27
tt0014652,5.9,12
tt0014672,6.5,316
tt0014673,7.0,5
tt0014679,6.7,19
tt0014682,7.0,15
tt0014689,6.4,16
tt0014696,6.4,25
tt0014701,6.8,12
tt0014702,6.9,368
tt0014706,6.6,10
tt0014707,6.0,5
tt0014713,6.8,13
tt0014720,5.2,19
tt0014721,6.0,105
tt0014733,7.9,9
tt0014734,6.1,19
tt0014741,1.9,10
tt0014752,7.0,13
tt0014759,6.2,38
tt0014760,7.1,187
tt0014762,6.9,15
tt0014767,7.6,7
tt0014770,6.8,186
tt0014774,6.9,7
tt0014775,3.7,6
tt0014782,6.3,19
tt0014797,6.5,37
tt0014816,7.0,5
tt0014817,6.0,9
tt0014826,6.1,82
tt0014837,4.4,8
tt0014839,7.7,6
tt0014845,6.2,5
tt0014854,7.3,104
tt0014857,5.9,39
tt0014866,5.3,11
tt0014869,7.9,584
tt0014874,6.5,103
tt0014888,5.1,8
tt0014891,6.6,5
tt0014892,6.8,11
tt0014898,6.8,492
tt0014900,6.6,661
tt0014901,4.5,11
tt0014925,6.6,106
tt0014927,7.0,8
tt0014931,7.3,40
tt0014945,7.9,2825
tt0014946,6.4,5
tt0014953,6.6,8
tt0014960,4.6,9
tt0014968,7.2,16
tt0014969,2.1,9
tt0014972,7.9,2658
tt0014977,3.2,23
tt0014978,7.1,70
tt0014981,6.3,9
tt0014982,7.0,233
tt0014985,6.5,15
tt0014989,6.1,10
tt0014991,6.5,11
tt0014996,7.0,7
tt0014999,3.6,22
tt0015001,6.4,5
tt0015002,7.3,1129
tt0015004,7.6,11
tt0015014,7.4,594
tt0015015,6.0,6
tt0015016,7.3,1698
tt0015018,7.5,255
tt0015022,8.3,608
tt0015030,5.9,12
tt0015036,6.7,131
tt0015037,1.0,6
tt0015038,6.8,24
tt0015039,7.3,751
tt0015051,6.3,55
tt0015053,6.4,14
tt0015064,8.1,10956
tt0015068,7.0,25
tt0015071,6.8,17
tt0015091,7.6,12
tt0015092,7.1,8
tt0015104,6.8,28
tt0015116,8.0,899
tt0015117,6.9,25
tt0015119,7.4,958
tt0015133,6.0,29
tt0015134,1.6,9
tt0015136,7.3,1391
tt0015141,6.7,60
tt0015145,7.8,430
tt0015152,6.5,53
tt0015163,7.9,8061
tt0015167,6.7,782
tt0015168,7.0,49
tt0015169,5.4,9
tt0015171,6.5,10
tt0015174,7.9,3461
tt0015175,8.1,4571
tt0015177,6.5,65
tt0015180,6.1,9
tt0015184,5.3,7
tt0015185,5.6,8
tt0015189,7.0,6
tt0015191,4.7,10
tt0015197,5.1,11
tt0015200,7.2,91
tt0015202,7.1,1872
tt0015206,5.9,13
tt0015209,6.0,6
tt0015213,7.0,116
tt0015217,6.3,30
tt0015224,7.3,730
tt0015229,6.5,6
tt0015233,5.9,8
tt0015239,6.4,11
tt0015243,5.0,7
tt0015253,5.9,51
tt0015258,6.2,20
tt0015263,6.2,8
tt0015268,7.2,382
tt0015270,7.8,11
tt0015284,6.5,50
tt0015289,6.6,135
tt0015299,7.7,14
tt0015310,7.3,410
tt0015311,5.5,6
tt0015312,7.8,201
tt0015313,6.8,13
tt0015318,6.7,10
tt0015324,8.2,32244
tt0015331,6.6,33
tt0015339,5.6,61
tt0015347,7.0,13
tt0015349,7.3,53
tt0015353,4.5,10
tt0015355,5.9,8
tt0015361,7.6,6176
tt0015364,6.8,8
tt0015389,1.8,10
tt0015391,2.6,9
tt0015393,7.1,7
tt0015394,4.8,5
tt0015399,6.3,6
tt0015400,7.8,4896
tt0015409,7.1,40
tt0015412,3.0,11
tt0015413,5.4,9
tt0015419,5.7,6
tt0015423,6.7,12
tt0015426,3.0,11
tt0015433,6.0,8
tt0015442,6.7,7
tt0015443,6.1,14
tt0015445,1.6,8
tt0015451,7.6,8
tt0015453,5.5,6
tt0015457,5.7,22
tt0015460,4.1,17
tt0015465,6.9,7
tt0015471,7.4,8
tt0015491,6.3,21
tt0015492,7.1,11
tt0015493,6.4,185
tt0015494,7.4,14
tt0015495,6.4,9
tt0015498,7.0,354
tt0015500,8.0,280
tt0015501,4.8,5
tt0015504,5.6,14
tt0015505,2.3,10
tt0015508,7.1,48
tt0015518,8.8,67
tt0015520,1.0,6
tt0015526,6.8,10
tt0015532,7.8,4634
tt0015533,6.3,19
tt0015537,5.6,9
tt0015539,2.1,8
tt0015542,5.5,21
tt0015543,6.1,17
tt0015547,6.1,20
tt0015548,6.7,6
tt0015569,4.8,34
tt0015570,6.1,18
tt0015572,7.8,10
tt0015577,6.8,45
tt0015579,2.5,8
tt0015589,6.0,7
tt0015600,5.8,6
tt0015602,5.6,7
tt0015612,6.2,65
tt0015617,7.5,8
tt0015620,5.6,8
tt0015624,8.2,5662
tt0015626,6.6,8
tt0015627,6.2,24
tt0015632,6.6,13
tt0015634,6.2,588
tt0015638,6.4,10
tt0015639,6.0,10
tt0015643,7.1,170
tt0015644,6.2,5
tt0015648,8.0,47628
tt0015653,3.9,12
tt0015661,5.3,6
tt0015662,7.2,9
tt0015663,6.4,10
tt0015665,7.0,5
tt0015669,5.9,35
tt0015684,6.7,473
tt0015687,6.7,223
tt0015689,2.8,9
tt0015690,5.0,6
tt0015691,6.3,30
tt0015693,7.4,646
tt0015700,6.9,37
tt0015702,6.3,40
tt0015713,6.0,10
tt0015714,6.2,17
tt0015724,6.2,20
tt0015727,6.7,26
tt0015728,7.3,10
tt0015735,7.8,17
tt0015738,7.1,9
tt0015740,5.8,11
tt0015742,7.0,5
tt0015745,7.1,9
tt0015746,4.6,5
tt0015749,5.6,15
tt0015750,6.0,48
tt0015758,7.0,371
tt0015765,7.1,9
tt0015766,6.7,22
tt0015768,7.2,1471
tt0015770,5.8,8
tt0015771,6.0,11
tt0015772,7.2,1528
tt0015773,5.8,6
tt0015777,5.0,6
tt0015778,7.1,16
tt0015794,6.4,106
tt0015801,7.1,281
tt0015811,3.3,22
tt0015813,5.4,7
tt0015814,7.2,5
tt0015816,6.2,8
tt0015820,5.7,9
tt0015840,6.2,66
tt0015841,7.6,4469
tt0015842,7.4,1248
tt0015847,6.3,88
tt0015851,6.0,8
tt0015852,7.0,10
tt0015856,2.9,8
tt0015861,6.7,364
tt0015863,7.2,3356
tt0015864,8.2,88331
tt0015866,6.3,6
tt0015867,7.4,19
tt0015872,7.1,132
tt0015873,7.8,856
tt0015875,5.4,13
tt0015881,7.9,8196
tt0015882,2.2,11
tt0015883,6.9,177
tt0015900,6.3,14
tt0015901,2.6,9
tt0015902,5.9,7
tt0015903,4.8,12
tt0015909,7.0,135
tt0015918,7.3,18
tt0015919,6.1,8
tt0015924,6.0,6
tt0015930,5.3,24
tt0015935,7.0,99
tt0015937,7.2,13
tt0015939,1.8,8
tt0015947,6.7,38
tt0015951,1.4,17
tt0015959,6.6,80
tt0015965,5.0,7
tt0015968,7.5,10
tt0015972,7.8,12
tt0015973,5.7,58
tt0015975,7.6,8
tt0015976,6.8,28
tt0015979,6.9,28
tt0015980,7.7,10
tt0015997,7.0,8
tt0016004,7.5,885
tt0016005,6.2,504
tt0016006,7.5,118
tt0016008,6.0,11
tt0016013,7.6,435
tt0016022,5.9,82
tt0016023,8.3,382
tt0016028,7.5,790
tt0016029,7.1,1211
tt0016034,7.0,9
tt0016037,6.1,22
tt0016038,6.3,26
tt0016039,7.1,4147
tt0016042,5.7,6
tt0016049,6.3,69
tt0016051,6.6,16
tt0016052,5.5,13
tt0016063,7.8,19
tt0016064,6.8,13
tt0016065,5.5,28
tt0016066,6.0,5
tt0016073,6.0,7
tt0016076,4.7,9
tt0016094,5.6,18
tt0016097,6.5,11
tt0016104,8.0,2006
tt0016107,6.0,57
tt0016109,5.0,9
tt0016112,6.7,46
tt0016114,6.4,31
tt0016123,6.3,844
tt0016134,7.7,6
tt0016140,5.6,9
tt0016142,6.8,87
tt0016156,7.0,27
tt0016167,6.3,9
tt0016172,6.1,27
tt0016174,2.2,82
tt0016184,1.7,73
tt0016185,7.1,256
tt0016186,6.0,5
tt0016198,5.9,14
tt0016201,6.2,190
tt0016202,6.5,8
tt0016205,7.0,114
tt0016212,6.2,33
tt0016213,7.0,8
tt0016214,5.4,13
tt0016218,5.2,9
tt0016220,7.7,14840
tt0016223,6.2,11
tt0016226,6.2,248
tt0016230,6.0,1856
tt0016231,5.8,19
tt0016232,7.1,172
tt0016234,5.4,14
tt0016235,6.5,38
tt0016237,6.2,32
tt0016238,6.3,9
tt0016240,6.9,115
tt0016241,2.8,122
tt0016245,5.1,39
tt0016246,6.9,31
tt0016251,6.4,85
tt0016258,7.2,268
tt0016259,6.7,10
tt0016276,6.5,223
tt0016284,6.8,12
tt0016288,6.6,142
tt0016294,6.8,105
tt0016295,6.5,8
tt0016300,5.2,11
tt0016301,7.4,16
tt0016305,6.1,9
tt0016307,7.3,6
tt0016308,6.8,454
tt0016309,2.5,108
tt0016310,6.8,279
tt0016323,5.9,12
tt0016324,3.9,9
tt0016328,6.2,8
tt0016332,8.0,8023
tt0016334,7.5,15
tt0016338,6.2,100
tt0016343,5.0,7
tt0016345,7.7,7
tt0016346,7.6,67
tt0016351,6.0,10
tt0016358,1.8,75
tt0016361,7.1,72
tt0016368,6.7,6
tt0016374,4.9,9
tt0016377,7.2,106
tt0016382,7.0,8
tt0016384,6.1,44
tt0016390,7.4,90
tt0016392,6.4,113
tt0016394,8.0,777
tt0016395,7.5,212
tt0016398,6.0,5
tt0016399,5.4,20
tt0016403,6.7,14
tt0016409,6.5,22
tt0016417,4.4,27
tt0016420,6.6,10
tt0016430,5.7,13
tt0016438,6.6,14
tt0016439,7.0,27
tt0016446,7.6,51
tt0016449,5.8,8
tt0016453,5.9,7
tt0016461,6.9,499
tt0016462,6.1,7
tt0016467,5.8,10
tt0016469,7.0,80
tt0016473,7.3,1498
tt0016478,6.7,23
tt0016480,6.9,271
tt0016481,7.6,806
tt0016487,7.0,46
tt0016491,7.9,610
tt0016493,6.9,137
tt0016497,7.6,9
tt0016499,6.5,21
tt0016500,6.4,14
tt0016507,5.7,6
tt0016515,5.3,7
tt0016523,6.4,8
tt0016524,5.4,25
tt0016526,7.4,49
tt0016530,6.4,11
tt0016533,5.0,5
tt0016534,6.7,35
tt0016535,1.0,7
tt0016541,7.3,39
tt0016544,5.1,1326
tt0016545,5.7,213
tt0016548,7.1,104
tt0016550,6.4,52
tt0016553,6.5,6
tt0016558,6.4,16
tt0016559,7.1,97
tt0016560,8.3,542
tt0016563,6.8,116
tt0016570,5.3,17
tt0016573,5.0,5
tt0016575,6.5,13
tt0016597,6.8,8
tt0016598,6.1,8
tt0016603,7.6,23
tt0016607,6.6,21
tt0016615,6.0,11
tt0016621,6.3,6
tt0016627,7.8,948
tt0016628,7.4,14
tt0016629,6.6,626
tt0016630,7.1,2318
tt0016634,7.1,304
tt0016638,6.2,24
tt0016639,7.7,32
tt0016640,6.6,311
tt0016641,8.0,6775
tt0016642,7.0,7
tt0016643,6.4,188
tt0016646,8.2,381
tt0016650,6.8,6
tt0016653,5.1,9
tt0016654,7.1,1512
tt0016655,6.9,578
tt0016658,4.6,10
tt0016659,1.6,8
tt0016660,6.5,16
tt0016664,5.5,125
tt0016666,5.2,11
tt0016669,7.8,1336
tt0016672,4.8,409
tt0016676,4.6,10
tt0016677,7.4,8
tt0016679,5.2,9
tt0016685,6.8,6
tt0016689,6.9,7
tt0016690,8.2,1349
tt0016691,7.0,109
tt0016692,6.2,19
tt0016693,6.2,6
tt0016694,6.7,9
tt0016695,6.0,5
tt0016696,7.0,11
tt0016706,7.7,24
tt0016709,6.9,74
tt0016710,5.9,7
tt0016713,2.2,9
tt0016715,6.3,7
tt0016716,4.5,15
tt0016719,5.9,8
tt0016724,6.4,5
tt0016730,6.1,93
tt0016732,6.3,7
tt0016733,7.0,5
tt0016734,7.7,12
tt0016743,6.0,9
tt0016745,7.0,9
tt0016749,5.8,26
tt0016751,7.6,51
tt0016762,6.9,125
tt0016766,4.9,10
tt0016768,5.6,5
tt0016770,6.7,11
tt0016772,4.9,10
tt0016778,6.8,9
tt0016781,5.4,10
tt0016782,6.1,12
tt0016783,6.8,80
tt0016784,5.0,7
tt0016787,7.6,21
tt0016804,7.1,674
tt0016806,6.7,9
tt0016812,7.3,65
tt0016814,6.9,8
tt0016815,4.8,16
tt0016822,7.8,834
tt0016823,6.1,10
tt0016825,5.9,9
tt0016827,7.3,116
tt0016832,7.1,378
tt0016833,6.4,8
tt0016834,7.4,8
tt0016841,6.3,7
tt0016843,6.2,6
tt0016844,7.2,12
tt0016847,8.1,12475
tt0016850,5.9,46
tt0016854,6.5,186
tt0016858,7.0,5
tt0016860,5.3,7
tt0016865,5.1,8
tt0016867,5.7,6
tt0016871,8.1,721
tt0016874,7.9,28
tt0016875,7.1,14
tt0016878,5.3,9
tt0016881,6.8,8
tt0016884,8.0,3655
tt0016886,7.7,13
tt0016891,6.4,8
tt0016893,7.1,8
tt0016894,7.1,11
tt0016895,7.5,1277
tt0016902,6.1,8
tt0016906,5.5,11
tt0016910,6.3,22
tt0016912,6.9,9
tt0016914,7.0,567
tt0016915,6.3,46
tt0016916,5.4,10
tt0016926,5.2,6
tt0016935,7.1,37
tt0016939,6.5,224
tt0016940,7.1,7
tt0016946,2.1,8
tt0016947,6.8,197
tt0016948,7.1,7
tt0016950,5.0,5
tt0016953,6.8,574
tt0016959,7.5,8
tt0016963,3.9,13
tt0016964,6.8,5
tt0016971,6.1,112
tt0016972,7.4,7
tt0016981,6.9,7
tt0016989,6.3,27
tt0016999,7.2,49
tt0017000,6.0,9
tt0017001,1.8,9
tt0017004,6.7,208
tt0017009,7.3,6
tt0017010,6.3,48
tt0017013,3.6,14
tt0017014,7.4,95
tt0017023,7.6,7
tt0017025,7.2,73
tt0017027,7.4,8
tt0017028,7.0,113
tt0017029,7.4,386
tt0017033,7.0,59
tt0017045,6.6,41
tt0017046,7.3,9
tt0017047,7.4,9
tt0017048,7.6,2233
tt0017049,7.4,10
tt0017053,7.9,12
tt0017056,1.9,8
tt0017060,5.6,9
tt0017061,5.4,8
tt0017062,5.9,18
tt0017063,6.8,17
tt0017067,7.5,13
tt0017071,2.3,11
tt0017074,5.2,8
tt0017075,7.3,8855
tt0017077,6.4,10
tt0017079,5.9,10
tt0017080,6.0,14
tt0017082,7.0,183
tt0017089,5.8,23
tt0017096,6.9,367
tt0017097,5.6,19
tt0017099,6.2,12
tt0017100,7.2,19
tt0017103,6.8,489
tt0017107,7.0,5
tt0017112,6.4,11
tt0017115,7.4,8
tt0017117,7.5,10
tt0017118,6.4,39
tt0017119,7.1,284
tt0017120,7.0,294
tt0017124,7.5,8
tt0017127,5.8,9
tt0017128,7.6,2171
tt0017129,4.3,6
tt0017130,6.9,17
tt0017132,7.5,11
tt0017136,8.3,140890
tt0017137,7.3,84
tt0017139,5.5,82
tt0017141,5.3,10
tt0017142,6.6,7
tt0017158,7.2,9
tt0017159,7.0,238
tt0017161,3.6,14
tt0017162,6.9,458
tt0017165,7.4,7
tt0017180,6.0,8
tt0017195,7.2,101
tt0017196,6.9,625
tt0017198,7.6,219
tt0017199,7.4,10
tt0017201,6.8,25
tt0017202,5.5,11
tt0017205,7.2,28
tt0017207,6.6,5
tt0017210,6.5,16
tt0017212,6.0,16
tt0017217,7.6,9
tt0017218,5.5,24
tt0017226,7.0,137
tt0017227,4.2,8
tt0017233,7.5,11
tt0017235,5.8,12
tt0017242,7.6,5
tt0017243,4.7,9
tt0017244,6.0,7
tt0017246,6.7,12
tt0017251,2.5,89
tt0017252,5.3,21
tt0017254,6.2,6
tt0017259,6.8,9
